parent,label,date,lon,lat,confirmed,recovered,deaths
global,Philippinen,2020-02-03,121.774,12.8797,2,0,1
China,Shandong,2020-02-03,118.149838795037,36.3426714789712,259,7,0
Australien,South Australia,2020-02-03,138.6007,-34.9285,2,0,0
global,Kambodscha,2020-02-03,104.991,12.5657,1,0,0
China,Hebei,2020-02-03,114.5149,38.0428,113,3,1
global,Sri Lanka,2020-02-03,80.7718,7.8731,1,0,0
China,Fujian,2020-02-03,117.987371739429,26.0788658351203,179,1,0
global,Spanien,2020-02-03,-3.7492,40.4637,1,0,0
China,Peking (Beijing),2020-02-03,116.414172956705,40.1823809324133,212,12,1
China,Jiangxi,2020-02-03,115.722093542185,27.614008270636,391,18,0
China,Guangxi,2020-02-03,108.78812722508,23.8298403568635,127,7,0
Australien,Queensland,2020-02-03,153.4,-28.0167,2,0,0
China,Shaanxi,2020-02-03,108.870143735105,35.1916533064219,128,0,0
China,Anhui,2020-02-03,117.226363790413,31.8257120511073,408,14,0
China,Jiangsu,2020-02-03,119.45501030983,32.9710980851278,271,8,0
China,Yunnan,2020-02-03,101.486994477533,24.9740090515417,117,5,0
global,Schweden,2020-02-03,18.6435,60.1282,1,0,0
Australien,Victoria,2020-02-03,144.9631,-37.8136,4,0,0
Deutschland,Bayern,2020-02-03,11.658165,48.768814,10,0,0
Deutschland,Repatriierte,2020-02-03,null,null,2,0,0
China,Hainan,2020-02-03,109.745335576195,19.1958639124575,72,4,1
China,Hunan,2020-02-03,111.708835644484,27.6104072903766,521,22,0
Australien,New South Wales,2020-02-03,151.2093,-33.8688,4,2,0
global,Finnland,2020-02-03,25.7482,61.9241,1,0,0
China,Guizhou,2020-02-03,106.874783781561,26.8153610246946,46,2,0
China,Heilongjiang,2020-02-03,127.761544149451,47.8619962256745,121,2,2
global,Italien,2020-02-03,12.5674,41.8719,2,0,0
China,Tianjin,2020-02-03,117.322972903268,39.3053612117002,60,1,0
China,Shanghai,2020-02-03,121.449111848821,31.2019853691089,203,10,1
global,Großbritannien,2020-02-03,-3.436,55.3781,2,0,0
Kanada,British Columbia,2020-02-03,-127.6476,53.7267,1,0,0
China,Shanxi,2020-02-03,112.292191181538,37.5776849568384,74,2,0
China,Zhejiang,2020-02-03,120.093412774886,29.1831892798285,724,43,0
China,Tibet,2020-02-03,88.0924318966888,31.6927165373017,1,0,0
China,Gansu,2020-02-03,103.8343,36.0611,55,3,0
China,Sichuan,2020-02-03,102.710322085654,30.6171383897493,254,14,1
global,Malaysia,2020-02-03,101.9758,4.2105,8,0,0
global,Indien,2020-02-03,78.9629,20.5937,3,0,0
China,Henan,2020-02-03,113.613964115943,33.8820061472366,566,16,2
China,Hong Kong,2020-02-03,114.2,22.3,15,0,0
global,Vereinigte Arabische Emirate,2020-02-03,53.8478,23.4241,5,0,0
China,Macau,2020-02-03,113.55,22.166667,8,0,0
China,Guangdong,2020-02-03,113.424401710676,23.3417337092088,725,21,0
China,Liaoning,2020-02-03,122.60854186375,41.2956478642686,74,1,0
global,Nepal,2020-02-03,84.124,28.3949,1,0,0
China,Qinghai,2020-02-03,95.9955784711286,35.7452031801411,13,0,0
global,Frankreich,2020-02-03,2.2137,46.2276,6,0,0
Kanada,Ontario,2020-02-03,-85.3232,51.2538,3,0,0
China,Jilin,2020-02-03,126.192329763813,43.6661021395126,31,1,0
global,Russland,2020-02-03,105.3188,61.524,2,0,0
global,Singapur,2020-02-03,103.8198,1.3521,18,0,0
global,Südkorea,2020-02-03,127.7669,35.9078,15,0,0
global,Vietnam,2020-02-03,108.2772,14.0583,8,1,0
global,Japan,2020-02-03,138.2529,36.2048,20,1,0
China,Chongqing,2020-02-03,107.87398583171,30.0571758751839,337,9,2
China,Innere Mongolei,2020-02-03,113.944789458154,44.0935009913267,34,1,0
global,Taiwan,2020-02-03,121,23.7,10,0,0
China,Hubei (Wuhan),2020-02-03,112.270692167452,30.9756403482891,13522,386,414
China,Ningxia,2020-02-03,106.165455205247,37.2692274353319,31,1,0
global,Thailand,2020-02-03,100.9925,15.87,19,5,0
China,Jiangsu,2020-02-04,119.45501030983,32.9710980851278,308,12,0
USA,California,2020-02-04,-119.681564,36.116203,6,0,0
global,Thailand,2020-02-04,100.9925,15.87,25,5,0
USA,Illinois,2020-02-04,-88.986137,40.349457,2,0,0
USA,Massachusetts,2020-02-04,-71.530106,42.230171,1,0,0
USA,Washington,2020-02-04,-121.490494,47.400902,1,0,0
China,Hong Kong,2020-02-04,114.2,22.3,17,0,1
China,Tianjin,2020-02-04,117.322972903268,39.3053612117002,67,2,0
USA,Arizona,2020-02-04,-111.431221,33.729759,1,0,0
global,Philippinen,2020-02-04,121.774,12.8797,2,0,1
Kanada,British Columbia,2020-02-04,-127.6476,53.7267,1,0,0
China,Yunnan,2020-02-04,101.486994477533,24.9740090515417,122,5,0
China,Shanxi,2020-02-04,112.292191181538,37.5776849568384,81,4,0
global,Spanien,2020-02-04,-3.7492,40.4637,1,0,0
China,Zhejiang,2020-02-04,120.093412774886,29.1831892798285,829,62,0
Australien,Victoria,2020-02-04,144.9631,-37.8136,4,0,0
China,Tibet,2020-02-04,88.0924318966888,31.6927165373017,1,0,0
global,Schweden,2020-02-04,18.6435,60.1282,1,0,0
Australien,South Australia,2020-02-04,138.6007,-34.9285,2,0,0
China,Gansu,2020-02-04,103.8343,36.0611,57,4,0
global,Malaysia,2020-02-04,101.9758,4.2105,10,0,0
China,Sichuan,2020-02-04,102.710322085654,30.6171383897493,282,14,1
China,Fujian,2020-02-04,117.987371739429,26.0788658351203,194,3,0
China,Jiangxi,2020-02-04,115.722093542185,27.614008270636,476,20,0
global,Indien,2020-02-04,78.9629,20.5937,3,0,0
China,Peking (Beijing),2020-02-04,116.414172956705,40.1823809324133,228,23,1
China,Henan,2020-02-04,113.613964115943,33.8820061472366,675,27,2
Deutschland,Bayern,2020-02-04,11.658165,48.768814,10,0,0
Deutschland,Repatriierte,2020-02-04,null,null,2,0,0
China,Ningxia,2020-02-04,106.165455205247,37.2692274353319,34,1,0
China,Macau,2020-02-04,113.55,22.166667,10,0,0
global,Kambodscha,2020-02-04,104.991,12.5657,1,0,0
global,Vereinigte Arabische Emirate,2020-02-04,53.8478,23.4241,5,0,0
China,Hainan,2020-02-04,109.745335576195,19.1958639124575,80,5,1
China,Guangdong,2020-02-04,113.424401710676,23.3417337092088,813,30,0
China,Shanghai,2020-02-04,121.449111848821,31.2019853691089,219,12,1
China,Liaoning,2020-02-04,122.60854186375,41.2956478642686,81,2,0
global,Nepal,2020-02-04,84.124,28.3949,1,0,0
China,Hunan,2020-02-04,111.708835644484,27.6104072903766,593,31,0
China,Qinghai,2020-02-04,95.9955784711286,35.7452031801411,15,0,0
China,Shandong,2020-02-04,118.149838795037,36.3426714789712,275,11,0
global,Frankreich,2020-02-04,2.2137,46.2276,6,0,0
Australien,New South Wales,2020-02-04,151.2093,-33.8688,4,2,0
Kanada,Ontario,2020-02-04,-85.3232,51.2538,3,0,0
China,Guangxi,2020-02-04,108.78812722508,23.8298403568635,139,10,0
Australien,Queensland,2020-02-04,153.4,-28.0167,3,0,0
China,Jilin,2020-02-04,126.192329763813,43.6661021395126,42,1,0
global,Russland,2020-02-04,105.3188,61.524,2,0,0
global,Finnland,2020-02-04,25.7482,61.9241,1,0,0
global,Singapur,2020-02-04,103.8198,1.3521,24,0,0
China,Hebei,2020-02-04,114.5149,38.0428,126,4,1
global,Südkorea,2020-02-04,127.7669,35.9078,16,0,0
China,Guizhou,2020-02-04,106.874783781561,26.8153610246946,58,2,0
global,Großbritannien,2020-02-04,-3.436,55.3781,2,0,0
China,Xinjiang,2020-02-04,85.240102435218,41.1128513419168,29,0,0
global,Vietnam,2020-02-04,108.2772,14.0583,8,1,0
global,Japan,2020-02-04,138.2529,36.2048,22,1,0
China,Heilongjiang,2020-02-04,127.761544149451,47.8619962256745,155,4,2
China,Shaanxi,2020-02-04,108.870143735105,35.1916533064219,142,2,0
China,Chongqing,2020-02-04,107.87398583171,30.0571758751839,366,9,2
China,Innere Mongolei,2020-02-04,113.944789458154,44.0935009913267,35,1,0
global,Taiwan,2020-02-04,121,23.7,11,0,0
China,Anhui,2020-02-04,117.226363790413,31.8257120511073,480,20,0
China,Hubei (Wuhan),2020-02-04,112.270692167452,30.9756403482891,16678,522,479
global,Italien,2020-02-04,12.5674,41.8719,2,0,0
global,Sri Lanka,2020-02-04,80.7718,7.8731,1,0,0
global,Belgien,2020-02-04,4.4699,50.5039,1,0,0
China,Fujian,2020-02-05,117.987371739429,26.0788658351203,205,11,0
USA,California,2020-02-05,-119.681564,36.116203,6,0,0
USA,Arizona,2020-02-05,-111.431221,33.729759,1,0,0
USA,Massachusetts,2020-02-05,-71.530106,42.230171,1,0,0
USA,Washington,2020-02-05,-121.490494,47.400902,1,0,0
China,Peking (Beijing),2020-02-05,116.414172956705,40.1823809324133,253,24,1
China,Guangxi,2020-02-05,108.78812722508,23.8298403568635,150,13,0
global,Nepal,2020-02-05,84.124,28.3949,1,0,0
China,Xinjiang,2020-02-05,85.240102435218,41.1128513419168,32,0,0
China,Gansu,2020-02-05,103.8343,36.0611,62,6,0
Australien,South Australia,2020-02-05,138.6007,-34.9285,2,0,0
China,Hubei (Wuhan),2020-02-05,112.270692167452,30.9756403482891,19665,633,549
China,Zhejiang,2020-02-05,120.093412774886,29.1831892798285,895,78,0
China,Tianjin,2020-02-05,117.322972903268,39.3053612117002,69,2,1
global,Indien,2020-02-05,78.9629,20.5937,3,0,0
China,Yunnan,2020-02-05,101.486994477533,24.9740090515417,128,5,0
China,Guangdong,2020-02-05,113.424401710676,23.3417337092088,895,49,0
Kanada,Ontario,2020-02-05,-85.3232,51.2538,3,0,0
Deutschland,Repatriierte,2020-02-05,null,null,2,0,0
China,Jiangsu,2020-02-05,119.45501030983,32.9710980851278,341,23,0
Deutschland,Bayern,2020-02-05,11.658165,48.768814,10,0,0
China,Qinghai,2020-02-05,95.9955784711286,35.7452031801411,17,3,0
China,Anhui,2020-02-05,117.226363790413,31.8257120511073,530,23,0
China,Jiangxi,2020-02-05,115.722093542185,27.614008270636,548,27,0
China,Shanxi,2020-02-05,112.292191181538,37.5776849568384,81,5,0
global,Vereinigte Arabische Emirate,2020-02-05,53.8478,23.4241,5,0,0
global,Schweden,2020-02-05,18.6435,60.1282,1,0,0
China,Henan,2020-02-05,113.613964115943,33.8820061472366,764,47,2
China,Shandong,2020-02-05,118.149838795037,36.3426714789712,307,15,0
China,Liaoning,2020-02-05,122.60854186375,41.2956478642686,89,4,0
Australien,New South Wales,2020-02-05,151.2093,-33.8688,4,2,0
global,Großbritannien,2020-02-05,-3.436,55.3781,2,0,0
global,Thailand,2020-02-05,100.9925,15.87,25,5,0
USA,Illinois,2020-02-05,-88.986137,40.349457,2,0,0
global,Taiwan,2020-02-05,121,23.7,11,0,0
global,Singapur,2020-02-05,103.8198,1.3521,28,0,0
global,Frankreich,2020-02-05,2.2137,46.2276,6,0,0
global,Japan,2020-02-05,138.2529,36.2048,22,1,0
China,Shanghai,2020-02-05,121.449111848821,31.2019853691089,243,15,1
China,Macau,2020-02-05,113.55,22.166667,10,0,0
China,Shaanxi,2020-02-05,108.870143735105,35.1916533064219,165,6,0
China,Hong Kong,2020-02-05,114.2,22.3,21,0,1
China,Tibet,2020-02-05,88.0924318966888,31.6927165373017,1,0,0
global,Südkorea,2020-02-05,127.7669,35.9078,19,0,0
global,Finnland,2020-02-05,25.7482,61.9241,1,0,0
global,Belgien,2020-02-05,4.4699,50.5039,1,0,0
Kanada,British Columbia,2020-02-05,-127.6476,53.7267,2,0,0
China,Hebei,2020-02-05,114.5149,38.0428,135,6,1
global,Malaysia,2020-02-05,101.9758,4.2105,12,0,0
China,Heilongjiang,2020-02-05,127.761544149451,47.8619962256745,190,7,2
China,Innere Mongolei,2020-02-05,113.944789458154,44.0935009913267,42,3,0
China,Ningxia,2020-02-05,106.165455205247,37.2692274353319,34,1,0
Australien,Victoria,2020-02-05,144.9631,-37.8136,4,0,0
China,Chongqing,2020-02-05,107.87398583171,30.0571758751839,389,15,2
China,Hunan,2020-02-05,111.708835644484,27.6104072903766,661,54,0
global,Italien,2020-02-05,12.5674,41.8719,2,0,0
global,Russland,2020-02-05,105.3188,61.524,2,0,0
China,Jilin,2020-02-05,126.192329763813,43.6661021395126,54,2,0
Australien,Queensland,2020-02-05,153.4,-28.0167,3,0,0
global,Sri Lanka,2020-02-05,80.7718,7.8731,1,0,0
global,Philippinen,2020-02-05,121.774,12.8797,2,0,1
global,Spanien,2020-02-05,-3.7492,40.4637,1,0,0
China,Hainan,2020-02-05,109.745335576195,19.1958639124575,99,5,1
global,Kambodscha,2020-02-05,104.991,12.5657,1,0,0
China,Guizhou,2020-02-05,106.874783781561,26.8153610246946,64,9,1
China,Sichuan,2020-02-05,102.710322085654,30.6171383897493,301,24,1
global,Vietnam,2020-02-05,108.2772,14.0583,8,1,0
USA,Washington,2020-02-06,-121.490494,47.400902,1,0,0
USA,Massachusetts,2020-02-06,-71.530106,42.230171,1,0,0
USA,California,2020-02-06,-119.681564,36.116203,6,0,0
USA,Arizona,2020-02-06,-111.431221,33.729759,1,0,0
USA,Illinois,2020-02-06,-88.986137,40.349457,2,0,0
China,Jiangsu,2020-02-06,119.45501030983,32.9710980851278,373,34,0
global,Thailand,2020-02-06,100.9925,15.87,25,5,0
China,Hubei (Wuhan),2020-02-06,112.270692167452,30.9756403482891,22112,817,618
global,Taiwan,2020-02-06,121,23.7,16,1,0
China,Chongqing,2020-02-06,107.87398583171,30.0571758751839,411,24,2
China,Innere Mongolei,2020-02-06,113.944789458154,44.0935009913267,46,4,0
global,Japan,2020-02-06,138.2529,36.2048,45,1,0
global,Vietnam,2020-02-06,108.2772,14.0583,10,1,0
China,Xinjiang,2020-02-06,85.240102435218,41.1128513419168,36,0,0
global,Südkorea,2020-02-06,127.7669,35.9078,23,0,0
global,Singapur,2020-02-06,103.8198,1.3521,28,0,0
global,Russland,2020-02-06,105.3188,61.524,2,0,0
China,Jilin,2020-02-06,126.192329763813,43.6661021395126,59,4,0
global,Frankreich,2020-02-06,2.2137,46.2276,6,0,0
China,Qinghai,2020-02-06,95.9955784711286,35.7452031801411,18,3,0
China,Liaoning,2020-02-06,122.60854186375,41.2956478642686,94,5,0
global,Nepal,2020-02-06,84.124,28.3949,1,0,0
China,Hong Kong,2020-02-06,114.2,22.3,24,0,1
China,Guangdong,2020-02-06,113.424401710676,23.3417337092088,970,69,0
global,Vereinigte Arabische Emirate,2020-02-06,53.8478,23.4241,5,0,0
Kanada,Ontario,2020-02-06,-85.3232,51.2538,3,0,0
global,Indien,2020-02-06,78.9629,20.5937,3,0,0
China,Macau,2020-02-06,113.55,22.166667,10,1,0
global,Malaysia,2020-02-06,101.9758,4.2105,12,0,0
China,Gansu,2020-02-06,103.8343,36.0611,62,6,0
China,Henan,2020-02-06,113.613964115943,33.8820061472366,851,56,2
China,Tibet,2020-02-06,88.0924318966888,31.6927165373017,1,0,0
China,Zhejiang,2020-02-06,120.093412774886,29.1831892798285,954,94,0
China,Sichuan,2020-02-06,102.710322085654,30.6171383897493,321,31,1
China,Shanxi,2020-02-06,112.292191181538,37.5776849568384,96,12,0
Kanada,British Columbia,2020-02-06,-127.6476,53.7267,2,0,0
China,Tianjin,2020-02-06,117.322972903268,39.3053612117002,79,2,1
China,Ningxia,2020-02-06,106.165455205247,37.2692274353319,40,1,0
China,Guizhou,2020-02-06,106.874783781561,26.8153610246946,71,6,1
Australien,New South Wales,2020-02-06,151.2093,-33.8688,4,2,0
China,Hunan,2020-02-06,111.708835644484,27.6104072903766,711,81,0
China,Hainan,2020-02-06,109.745335576195,19.1958639124575,106,8,1
global,Philippinen,2020-02-06,121.774,12.8797,2,0,1
China,Yunnan,2020-02-06,101.486994477533,24.9740090515417,133,7,0
Deutschland,Repatriierte,2020-02-06,null,null,2,0,0
Deutschland,Bayern,2020-02-06,11.658165,48.768814,11,0,0
Australien,Victoria,2020-02-06,144.9631,-37.8136,4,0,0
global,Italien,2020-02-06,12.5674,41.8719,2,0,0
China,Anhui,2020-02-06,117.226363790413,31.8257120511073,591,34,0
China,Shaanxi,2020-02-06,108.870143735105,35.1916533064219,173,9,0
Australien,Queensland,2020-02-06,153.4,-28.0167,4,0,0
China,Guangxi,2020-02-06,108.78812722508,23.8298403568635,168,14,0
China,Jiangxi,2020-02-06,115.722093542185,27.614008270636,600,37,0
China,Fujian,2020-02-06,117.987371739429,26.0788658351203,215,14,0
China,Heilongjiang,2020-02-06,127.761544149451,47.8619962256745,227,8,3
global,Belgien,2020-02-06,4.4699,50.5039,1,0,0
China,Hebei,2020-02-06,114.5149,38.0428,157,13,1
global,Kambodscha,2020-02-06,104.991,12.5657,1,0,0
Australien,South Australia,2020-02-06,138.6007,-34.9285,2,0,0
China,Shandong,2020-02-06,118.149838795037,36.3426714789712,347,27,0
global,Finnland,2020-02-06,25.7482,61.9241,1,0,0
global,Großbritannien,2020-02-06,-3.436,55.3781,2,0,0
China,Shanghai,2020-02-06,121.449111848821,31.2019853691089,257,25,1
global,Sri Lanka,2020-02-06,80.7718,7.8731,1,0,0
global,Spanien,2020-02-06,-3.7492,40.4637,1,0,0
China,Peking (Beijing),2020-02-06,116.414172956705,40.1823809324133,274,31,1
global,Schweden,2020-02-06,18.6435,60.1282,1,0,0
USA,Washington,2020-02-07,-121.490494,47.400902,1,0,0
USA,Illinois,2020-02-07,-88.986137,40.349457,2,0,0
China,Jiangsu,2020-02-07,119.45501030983,32.9710980851278,408,43,0
USA,California,2020-02-07,-119.681564,36.116203,6,0,0
USA,Arizona,2020-02-07,-111.431221,33.729759,1,0,0
USA,Massachusetts,2020-02-07,-71.530106,42.230171,1,0,0
China,Qinghai,2020-02-07,95.9955784711286,35.7452031801411,18,3,0
China,Guizhou,2020-02-07,106.874783781561,26.8153610246946,81,6,1
global,Japan,2020-02-07,138.2529,36.2048,25,1,0
China,Hubei (Wuhan),2020-02-07,112.270692167452,30.9756403482891,24953,1115,699
Australien,New South Wales,2020-02-07,151.2093,-33.8688,4,2,0
global,Nepal,2020-02-07,84.124,28.3949,1,0,0
China,Hunan,2020-02-07,111.708835644484,27.6104072903766,772,112,0
China,Hong Kong,2020-02-07,114.2,22.3,25,0,1
China,Hainan,2020-02-07,109.745335576195,19.1958639124575,117,10,2
global,Vietnam,2020-02-07,108.2772,14.0583,10,1,0
China,Xinjiang,2020-02-07,85.240102435218,41.1128513419168,39,0,0
Deutschland,Repatriierte,2020-02-07,null,null,2,0,0
Deutschland,Bayern,2020-02-07,11.658165,48.768814,12,0,0
China,Yunnan,2020-02-07,101.486994477533,24.9740090515417,138,12,0
global,Vereinigte Arabische Emirate,2020-02-07,53.8478,23.4241,5,0,0
China,Ningxia,2020-02-07,106.165455205247,37.2692274353319,43,5,0
global,Taiwan,2020-02-07,121,23.7,16,1,0
Kanada,Ontario,2020-02-07,-85.3232,51.2538,3,0,0
Australien,Victoria,2020-02-07,144.9631,-37.8136,4,0,0
China,Guangdong,2020-02-07,113.424401710676,23.3417337092088,1034,88,1
global,Italien,2020-02-07,12.5674,41.8719,3,0,0
global,Südkorea,2020-02-07,127.7669,35.9078,24,1,0
global,Indien,2020-02-07,78.9629,20.5937,3,0,0
China,Anhui,2020-02-07,117.226363790413,31.8257120511073,665,47,0
China,Shaanxi,2020-02-07,108.870143735105,35.1916533064219,184,17,0
China,Innere Mongolei,2020-02-07,113.944789458154,44.0935009913267,50,5,0
China,Macau,2020-02-07,113.55,22.166667,10,1,0
Australien,Queensland,2020-02-07,153.4,-28.0167,5,0,0
China,Guangxi,2020-02-07,108.78812722508,23.8298403568635,172,17,0
global,Philippinen,2020-02-07,121.774,12.8797,3,0,1
global,Malaysia,2020-02-07,101.9758,4.2105,12,1,0
China,Jiangxi,2020-02-07,115.722093542185,27.614008270636,661,45,0
China,Fujian,2020-02-07,117.987371739429,26.0788658351203,224,20,0
China,Gansu,2020-02-07,103.8343,36.0611,67,9,0
global,Singapur,2020-02-07,103.8198,1.3521,30,0,0
China,Heilongjiang,2020-02-07,127.761544149451,47.8619962256745,277,12,3
global,Belgien,2020-02-07,4.4699,50.5039,1,0,0
China,Chongqing,2020-02-07,107.87398583171,30.0571758751839,426,31,2
China,Hebei,2020-02-07,114.5149,38.0428,172,22,1
China,Henan,2020-02-07,113.613964115943,33.8820061472366,914,86,3
global,Großbritannien,2020-02-07,-3.436,55.3781,3,0,0
global,Russland,2020-02-07,105.3188,61.524,2,0,0
global,Kambodscha,2020-02-07,104.991,12.5657,1,0,0
China,Tibet,2020-02-07,88.0924318966888,31.6927165373017,1,0,0
Australien,South Australia,2020-02-07,138.6007,-34.9285,2,0,0
China,Jilin,2020-02-07,126.192329763813,43.6661021395126,65,4,1
China,Zhejiang,2020-02-07,120.093412774886,29.1831892798285,1006,123,0
global,Finnland,2020-02-07,25.7482,61.9241,1,0,0
China,Shanxi,2020-02-07,112.292191181538,37.5776849568384,104,15,0
global,Thailand,2020-02-07,100.9925,15.87,25,5,0
China,Sichuan,2020-02-07,102.710322085654,30.6171383897493,344,42,1
China,Shandong,2020-02-07,118.149838795037,36.3426714789712,386,37,0
China,Liaoning,2020-02-07,122.60854186375,41.2956478642686,99,7,0
China,Shanghai,2020-02-07,121.449111848821,31.2019853691089,277,30,1
Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",2020-02-07,139.6649,35.4498,61,0,0
Kanada,British Columbia,2020-02-07,-127.6476,53.7267,4,0,0
global,Sri Lanka,2020-02-07,80.7718,7.8731,1,0,0
global,Spanien,2020-02-07,-3.7492,40.4637,1,0,0
global,Frankreich,2020-02-07,2.2137,46.2276,6,0,0
China,Peking (Beijing),2020-02-07,116.414172956705,40.1823809324133,297,33,1
China,Tianjin,2020-02-07,117.322972903268,39.3053612117002,81,2,1
global,Schweden,2020-02-07,18.6435,60.1282,1,0,0
global,Finnland,2020-02-08,25.7482,61.9241,1,0,0
China,Guangxi,2020-02-08,108.78812722508,23.8298403568635,183,17,0
China,Gansu,2020-02-08,103.8343,36.0611,79,12,1
USA,California,2020-02-08,-119.681564,36.116203,6,0,0
global,Spanien,2020-02-08,-3.7492,40.4637,1,0,0
China,Shanxi,2020-02-08,112.292191181538,37.5776849568384,115,21,0
global,Sri Lanka,2020-02-08,80.7718,7.8731,1,1,0
China,Sichuan,2020-02-08,102.710322085654,30.6171383897493,364,60,1
China,Zhejiang,2020-02-08,120.093412774886,29.1831892798285,1048,175,0
China,Qinghai,2020-02-08,95.9955784711286,35.7452031801411,18,3,0
China,Hainan,2020-02-08,109.745335576195,19.1958639124575,124,14,2
global,Japan,2020-02-08,138.2529,36.2048,25,1,0
global,Frankreich,2020-02-08,2.2137,46.2276,11,0,0
China,Liaoning,2020-02-08,122.60854186375,41.2956478642686,105,8,0
Australien,Queensland,2020-02-08,153.4,-28.0167,5,0,0
China,Henan,2020-02-08,113.613964115943,33.8820061472366,981,116,4
Kanada,Ontario,2020-02-08,-85.3232,51.2538,3,0,0
China,Shaanxi,2020-02-08,108.870143735105,35.1916533064219,195,20,0
Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",2020-02-08,139.6649,35.4498,61,0,0
global,Singapur,2020-02-08,103.8198,1.3521,33,2,0
China,Tibet,2020-02-08,88.0924318966888,31.6927165373017,1,0,0
